season,week,home_team,away_team,result,game_type,div_game,game_id,home_score,away_score
2024,1,CIN,NE,-6.0,REG,0.0,,,
2024,1,IND,HOU,-2.0,REG,1.0,,,
2024,1,MIA,JAX,3.0,REG,0.0,,,
2024,1,NO,CAR,37.0,REG,1.0,,,
2024,1,NYG,MIN,-22.0,REG,0.0,,,
2024,1,LAC,LV,12.0,REG,1.0,,,
2024,1,SEA,DEN,6.0,REG,0.0,,,
2024,1,CLE,DAL,-16.0,REG,0.0,,,
2024,1,TB,WAS,17.0,REG,0.0,,,
2024,1,DET,LA,6.0,REG,0.0,,,
2024,1,SF,NYJ,13.0,REG,0.0,,,
2024,2,MIA,BUF,-21.0,REG,1.0,,,
2024,2,BAL,LV,-3.0,REG,0.0,,,
2024,2,CAR,LAC,-23.0,REG,0.0,,,
2024,2,DAL,NO,-25.0,REG,0.0,,,
2024,2,DET,TB,-4.0,REG,0.0,,,
2024,2,GB,IND,6.0,REG,0.0,,,
2024,2,JAX,CLE,-5.0,REG,0.0,,,
2024,2,MIN,SF,6.0,REG,0.0,,,
2024,2,NE,SEA,-3.0,REG,0.0,,,
2024,2,TEN,NYJ,-7.0,REG,0.0,,,
2024,2,WAS,NYG,3.0,REG,1.0,,,
2024,2,ARI,LA,31.0,REG,1.0,,,
2024,2,DEN,PIT,-7.0,REG,0.0,,,
2024,2,KC,CIN,1.0,REG,0.0,,,
2024,2,HOU,CHI,6.0,REG,0.0,,,
2024,2,PHI,ATL,-1.0,REG,0.0,,,
2024,3,NYJ,NE,21.0,REG,1.0,,,
2024,3,CLE,NYG,-6.0,REG,0.0,,,
2024,3,IND,CHI,5.0,REG,0.0,,,
2024,3,MIN,HOU,27.0,REG,0.0,,,
2024,3,NO,PHI,-3.0,REG,0.0,,,
2024,3,PIT,LAC,10.0,REG,0.0,,,
2024,3,TB,DEN,-19.0,REG,0.0,,,
2024,3,TEN,GB,-16.0,REG,0.0,,,
2024,3,LV,CAR,-14.0,REG,0.0,,,
2024,3,SEA,MIA,21.0,REG,0.0,,,
2024,3,ARI,DET,-7.0,REG,0.0,,,
2024,3,DAL,BAL,-3.0,REG,0.0,,,
2024,3,LA,SF,3.0,REG,1.0,,,
2024,3,ATL,KC,-5.0,REG,0.0,,,
2024,3,BUF,JAX,37.0,REG,0.0,,,
2024,3,CIN,WAS,-5.0,REG,0.0,,,
2024,4,NYG,DAL,-5.0,REG,1.0,,,
2024,4,ATL,NO,2.0,REG,1.0,,,
2024,4,CAR,CIN,-10.0,REG,0.0,,,
2024,4,CHI,LA,6.0,REG,0.0,,,
2024,4,GB,MIN,-2.0,REG,1.0,,,
2024,4,HOU,JAX,4.0,REG,1.0,,,
2024,4,IND,PIT,3.0,REG,0.0,,,
2024,4,NYJ,DEN,-1.0,REG,0.0,,,
2024,4,TB,PHI,17.0,REG,0.0,,,
2024,4,ARI,WAS,-28.0,REG,0.0,,,
2024,4,SF,NE,17.0,REG,0.0,,,
2024,4,LAC,KC,-7.0,REG,1.0,,,
2024,4,LV,CLE,4.0,REG,0.0,,,
2024,4,BAL,BUF,25.0,REG,0.0,,,
2024,4,MIA,TEN,-19.0,REG,0.0,,,
2024,4,DET,SEA,13.0,REG,0.0,,,
2024,5,ATL,TB,6.0,REG,1.0,,,
2024,5,MIN,NYJ,6.0,REG,0.0,,,
2024,5,CHI,CAR,26.0,REG,0.0,,,
2024,5,CIN,BAL,-3.0,REG,1.0,,,
2024,5,HOU,BUF,3.0,REG,0.0,,,
2024,5,JAX,IND,3.0,REG,1.0,,,
2024,5,NE,MIA,-5.0,REG,1.0,,,
2024,5,WAS,CLE,21.0,REG,0.0,,,
2024,5,DEN,LV,16.0,REG,1.0,,,
2024,5,SF,ARI,-1.0,REG,1.0,,,
2024,5,LA,GB,-5.0,REG,0.0,,,
2024,5,SEA,NYG,-9.0,REG,0.0,,,
2024,5,PIT,DAL,-3.0,REG,0.0,,,
2024,5,KC,NO,13.0,REG,0.0,,,
2024,6,SEA,SF,-12.0,REG,1.0,,,
2024,6,CHI,JAX,19.0,REG,0.0,,,
2024,6,BAL,WAS,7.0,REG,0.0,,,
2024,6,GB,ARI,21.0,REG,0.0,,,
2024,6,NE,HOU,-20.0,REG,0.0,,,
2024,6,NO,TB,-24.0,REG,1.0,,,
2024,6,PHI,CLE,4.0,REG,0.0,,,
2024,6,TEN,IND,-3.0,REG,1.0,,,
2024,6,DEN,LAC,-7.0,REG,1.0,,,
2024,6,LV,PIT,-19.0,REG,0.0,,,
2024,6,CAR,ATL,-18.0,REG,1.0,,,
2024,6,DAL,DET,-38.0,REG,0.0,,,
2024,6,NYG,CIN,-10.0,REG,0.0,,,
2024,6,NYJ,BUF,-3.0,REG,1.0,,,
2024,7,NO,DEN,-23.0,REG,0.0,,,
2024,7,JAX,NE,16.0,REG,0.0,,,
2024,7,ATL,SEA,-20.0,REG,0.0,,,
2024,7,BUF,TEN,24.0,REG,0.0,,,
2024,7,CLE,CIN,-7.0,REG,1.0,,,
2024,7,GB,HOU,2.0,REG,0.0,,,
2024,7,IND,MIA,6.0,REG,0.0,,,
2024,7,MIN,DET,-2.0,REG,1.0,,,
2024,7,NYG,PHI,-25.0,REG,1.0,,,
2024,7,LA,LV,5.0,REG,0.0,,,
2024,7,WAS,CAR,33.0,REG,0.0,,,
2024,7,SF,KC,-10.0,REG,0.0,,,
2024,7,PIT,NYJ,22.0,REG,0.0,,,
2024,7,TB,BAL,-10.0,REG,0.0,,,
2024,7,ARI,LAC,2.0,REG,0.0,,,
2024,8,LA,MIN,10.0,REG,0.0,,,
2024,8,CIN,PHI,-20.0,REG,0.0,,,
2024,8,CLE,BAL,5.0,REG,1.0,,,
2024,8,DET,TEN,38.0,REG,0.0,,,
2024,8,HOU,IND,3.0,REG,1.0,,,
2024,8,JAX,GB,-3.0,REG,0.0,,,
2024,8,MIA,ARI,-1.0,REG,0.0,,,
2024,8,NE,NYJ,3.0,REG,1.0,,,
2024,8,TB,ATL,-5.0,REG,1.0,,,
2024,8,LAC,NO,18.0,REG,0.0,,,
2024,8,SEA,BUF,-21.0,REG,0.0,,,
2024,8,DEN,CAR,14.0,REG,0.0,,,
2024,8,LV,KC,-7.0,REG,1.0,,,
2024,8,WAS,CHI,3.0,REG,0.0,,,
2024,8,SF,DAL,6.0,REG,0.0,,,
2024,8,PIT,NYG,8.0,REG,0.0,,,
2024,9,NYJ,HOU,8.0,REG,0.0,,,
2024,9,ATL,DAL,6.0,REG,0.0,,,
2024,9,BAL,DEN,31.0,REG,0.0,,,
2024,9,BUF,MIA,3.0,REG,1.0,,,
2024,9,CAR,NO,1.0,REG,1.0,,,
2024,9,CIN,LV,17.0,REG,0.0,,,
2024,9,CLE,LAC,-17.0,REG,0.0,,,
2024,9,NYG,WAS,-5.0,REG,1.0,,,
2024,9,TEN,NE,3.0,REG,0.0,,,
2024,9,ARI,CHI,20.0,REG,0.0,,,
2024,9,PHI,JAX,5.0,REG,0.0,,,
2024,9,GB,DET,-10.0,REG,1.0,,,
2024,9,SEA,LA,-6.0,REG,1.0,,,
2024,9,MIN,IND,8.0,REG,0.0,,,
2024,9,KC,TB,6.0,REG,0.0,,,
2024,10,BAL,CIN,1.0,REG,1.0,,,
2024,10,CAR,NYG,3.0,REG,0.0,,,
2024,10,CHI,NE,-16.0,REG,0.0,,,
2024,10,IND,BUF,-10.0,REG,0.0,,,
2024,10,JAX,MIN,-5.0,REG,0.0,,,
2024,10,KC,DEN,2.0,REG,1.0,,,
2024,10,NO,ATL,3.0,REG,1.0,,,
2024,10,TB,SF,-3.0,REG,0.0,,,
2024,10,WAS,PIT,-1.0,REG,0.0,,,
2024,10,LAC,TEN,10.0,REG,0.0,,,
2024,10,ARI,NYJ,25.0,REG,0.0,,,
2024,10,DAL,PHI,-28.0,REG,1.0,,,
2024,10,HOU,DET,-3.0,REG,0.0,,,
2024,10,LA,MIA,-8.0,REG,0.0,,,
2024,11,PHI,WAS,8.0,REG,1.0,,,
2024,11,CHI,GB,-1.0,REG,1.0,,,
2024,11,DET,JAX,46.0,REG,0.0,,,
2024,11,MIA,LV,15.0,REG,0.0,,,
2024,11,NE,LA,-6.0,REG,0.0,,,
2024,11,NO,CLE,21.0,REG,0.0,,,
2024,11,NYJ,IND,-1.0,REG,0.0,,,
2024,11,PIT,BAL,2.0,REG,1.0,,,
2024,11,TEN,MIN,-10.0,REG,0.0,,,
2024,11,DEN,ATL,32.0,REG,0.0,,,
2024,11,SF,SEA,-3.0,REG,1.0,,,
2024,11,BUF,KC,9.0,REG,0.0,,,
2024,11,LAC,CIN,7.0,REG,0.0,,,
2024,11,DAL,HOU,-24.0,REG,0.0,,,
2024,12,CLE,PIT,5.0,REG,1.0,,,
2024,12,CAR,KC,-3.0,REG,0.0,,,
2024,12,CHI,MIN,-3.0,REG,1.0,,,
2024,12,HOU,TEN,-5.0,REG,1.0,,,
2024,12,IND,DET,-18.0,REG,0.0,,,
2024,12,MIA,NE,19.0,REG,1.0,,,
2024,12,NYG,TB,-23.0,REG,0.0,,,
2024,12,WAS,DAL,-8.0,REG,1.0,,,
2024,12,LV,DEN,-10.0,REG,1.0,,,
2024,12,GB,SF,28.0,REG,0.0,,,
2024,12,SEA,ARI,10.0,REG,1.0,,,
2024,12,LA,PHI,-17.0,REG,0.0,,,
2024,12,LAC,BAL,-7.0,REG,0.0,,,
2024,13,DET,CHI,3.0,REG,1.0,,,
2024,13,DAL,NYG,7.0,REG,1.0,,,
2024,13,GB,MIA,13.0,REG,0.0,,,
2024,13,KC,LV,2.0,REG,1.0,,,
2024,13,ATL,LAC,-4.0,REG,0.0,,,
2024,13,CIN,PIT,-6.0,REG,1.0,,,
2024,13,JAX,HOU,-3.0,REG,1.0,,,
2024,13,MIN,ARI,1.0,REG,0.0,,,
2024,13,NE,IND,-1.0,REG,0.0,,,
2024,13,NYJ,SEA,-5.0,REG,0.0,,,
2024,13,WAS,TEN,23.0,REG,0.0,,,
2024,13,CAR,TB,-3.0,REG,1.0,,,
2024,13,NO,LA,-7.0,REG,0.0,,,
2024,13,BAL,PHI,-5.0,REG,0.0,,,
2024,13,BUF,SF,25.0,REG,0.0,,,
2024,13,DEN,CLE,9.0,REG,0.0,,,
2024,14,DET,GB,3.0,REG,1.0,,,
2024,14,MIA,NYJ,6.0,REG,1.0,,,
2024,14,MIN,ATL,21.0,REG,0.0,,,
2024,14,NYG,NO,-3.0,REG,0.0,,,
2024,14,PHI,CAR,6.0,REG,0.0,,,
2024,14,PIT,CLE,13.0,REG,1.0,,,
2024,14,TB,LV,15.0,REG,0.0,,,
2024,14,TEN,JAX,-4.0,REG,1.0,,,
2024,14,ARI,SEA,-12.0,REG,1.0,,,
2024,14,LA,BUF,2.0,REG,0.0,,,
2024,14,SF,CHI,25.0,REG,0.0,,,
2024,14,KC,LAC,2.0,REG,1.0,,,
2024,14,DAL,CIN,-7.0,REG,0.0,,,
2024,15,SF,LA,-6.0,REG,1.0,,,
2024,15,CAR,DAL,-16.0,REG,0.0,,,
2024,15,CLE,KC,-14.0,REG,0.0,,,
2024,15,HOU,MIA,8.0,REG,0.0,,,
2024,15,JAX,NYJ,-7.0,REG,0.0,,,
2024,15,NO,WAS,-1.0,REG,0.0,,,
2024,15,NYG,BAL,-21.0,REG,0.0,,,
2024,15,TEN,CIN,-10.0,REG,0.0,,,
2024,15,ARI,NE,13.0,REG,0.0,,,
2024,15,DEN,IND,18.0,REG,0.0,,,
2024,15,DET,BUF,-6.0,REG,0.0,,,
2024,15,LAC,TB,-23.0,REG,0.0,,,
2024,15,PHI,PIT,14.0,REG,0.0,,,
2024,15,SEA,GB,-17.0,REG,0.0,,,
2024,15,MIN,CHI,18.0,REG,1.0,,,
2024,15,LV,ATL,-6.0,REG,0.0,,,
2024,16,LAC,DEN,7.0,REG,1.0,,,
2024,16,KC,HOU,8.0,REG,0.0,,,
2024,16,BAL,PIT,17.0,REG,1.0,,,
2024,16,ATL,NYG,27.0,REG,0.0,,,
2024,16,CAR,ARI,6.0,REG,0.0,,,
2024,16,CHI,DET,-17.0,REG,1.0,,,
2024,16,CIN,CLE,18.0,REG,1.0,,,
2024,16,IND,TEN,8.0,REG,1.0,,,
2024,16,NYJ,LA,-10.0,REG,0.0,,,
2024,16,WAS,PHI,3.0,REG,1.0,,,
2024,16,SEA,MIN,-3.0,REG,0.0,,,
2024,16,BUF,NE,3.0,REG,1.0,,,
2024,16,LV,JAX,5.0,REG,0.0,,,
2024,16,MIA,SF,12.0,REG,0.0,,,
2024,16,DAL,TB,2.0,REG,0.0,,,
2024,16,GB,NO,34.0,REG,0.0,,,
2024,17,PIT,KC,-19.0,REG,0.0,,,
2024,17,HOU,BAL,-29.0,REG,0.0,,,
2024,17,CHI,SEA,-3.0,REG,0.0,,,
2024,17,NE,LAC,-33.0,REG,0.0,,,
2024,17,CIN,DEN,6.0,REG,0.0,,,
2024,17,LA,ARI,4.0,REG,1.0,,,
2024,17,BUF,NYJ,26.0,REG,1.0,,,
2024,17,JAX,TEN,7.0,REG,1.0,,,
2024,17,NO,LV,-15.0,REG,0.0,,,
2024,17,NYG,IND,12.0,REG,0.0,,,
2024,17,PHI,DAL,34.0,REG,1.0,,,
2024,17,TB,CAR,34.0,REG,1.0,,,
2024,17,CLE,MIA,-17.0,REG,0.0,,,
2024,17,MIN,GB,2.0,REG,1.0,,,
2024,17,WAS,ATL,6.0,REG,0.0,,,
2024,17,SF,DET,-6.0,REG,0.0,,,
2024,18,BAL,CLE,25.0,REG,1.0,,,
2024,18,PIT,CIN,-2.0,REG,1.0,,,
2024,18,ATL,CAR,-6.0,REG,1.0,,,
2024,18,DAL,WAS,-4.0,REG,1.0,,,
2024,18,GB,CHI,-2.0,REG,1.0,,,
2024,18,IND,JAX,3.0,REG,1.0,,,
2024,18,NE,BUF,7.0,REG,1.0,,,
2024,18,PHI,NYG,7.0,REG,1.0,,,
2024,18,TB,NO,8.0,REG,1.0,,,
2024,18,TEN,HOU,-9.0,REG,1.0,,,
2024,18,ARI,SF,23.0,REG,1.0,,,
2024,18,DEN,KC,38.0,REG,1.0,,,
2024,18,LA,SEA,-5.0,REG,1.0,,,
2024,18,LV,LAC,-14.0,REG,1.0,,,
2024,18,NYJ,MIA,12.0,REG,1.0,,,
2024,18,DET,MIN,22.0,REG,1.0,,,
2024,19,HOU,LAC,20.0,WC,0.0,,,
2024,19,BAL,PIT,14.0,WC,1.0,,,
2024,19,BUF,DEN,24.0,WC,0.0,,,
2024,19,PHI,GB,12.0,WC,0.0,,,
2024,19,TB,WAS,-3.0,WC,0.0,,,
2024,19,LA,MIN,18.0,WC,0.0,,,
2024,20,KC,HOU,9.0,DIV,0.0,,,
2024,20,DET,WAS,-14.0,DIV,0.0,,,
2024,20,PHI,LA,6.0,DIV,0.0,,,
2024,20,BUF,BAL,2.0,DIV,0.0,,,
2024,21,PHI,WAS,32.0,CON,1.0,,,
2024,21,KC,BUF,3.0,CON,0.0,,,
2024,22,PHI,KC,18.0,SB,0.0,,,
2025,16,SEA,LAR,0.0,REG,,401772949,0.0,0.0
2025,1,PHI,DAL,4.0,REG,,401772510,24.0,20.0
2025,1,LAC,KC,6.0,REG,,401772714,27.0,21.0
2025,1,ATL,TB,-3.0,REG,,401772830,20.0,23.0
2025,1,CLE,CIN,-1.0,REG,,401772829,16.0,17.0
2025,1,IND,MIA,25.0,REG,,401772719,33.0,8.0
2025,1,NE,LV,-7.0,REG,,401772720,13.0,20.0
2025,1,NO,ARI,-7.0,REG,,401772718,13.0,20.0
2025,1,NYJ,PIT,-2.0,REG,,401772721,32.0,34.0
2025,1,WSH,NYG,15.0,REG,,401772827,21.0,6.0
2025,1,JAX,CAR,16.0,REG,,401772828,26.0,10.0
2025,1,DEN,TEN,8.0,REG,,401772832,20.0,12.0
2025,1,SEA,SF,-4.0,REG,,401772831,13.0,17.0
2025,1,GB,DET,14.0,REG,,401772722,27.0,13.0
2025,1,LAR,HOU,5.0,REG,,401772723,14.0,9.0
2025,1,BUF,BAL,1.0,REG,,401772918,41.0,40.0
2025,1,CHI,MIN,-3.0,REG,,401772810,24.0,27.0
2025,2,GB,WSH,9.0,REG,,401772936,27.0,18.0
2025,2,CIN,JAX,4.0,REG,,401772725,31.0,27.0
2025,2,DAL,NYG,3.0,REG,,401772834,40.0,37.0
2025,2,DET,CHI,31.0,REG,,401772835,52.0,21.0
2025,2,TEN,LAR,-14.0,REG,,401772724,19.0,33.0
2025,2,MIA,NE,-6.0,REG,,401772728,27.0,33.0
2025,2,NO,SF,-5.0,REG,,401772833,21.0,26.0
2025,2,NYJ,BUF,-20.0,REG,,401772727,10.0,30.0
2025,2,PIT,SEA,-14.0,REG,,401772836,17.0,31.0
2025,2,BAL,CLE,24.0,REG,,401772726,41.0,17.0
2025,2,IND,DEN,1.0,REG,,401772729,29.0,28.0
2025,2,ARI,CAR,5.0,REG,,401772730,27.0,22.0
2025,2,KC,PHI,-3.0,REG,,401772837,17.0,20.0
2025,2,MIN,ATL,-16.0,REG,,401772919,6.0,22.0
2025,2,HOU,TB,-1.0,REG,,401772715,19.0,20.0
2025,2,LV,LAC,-11.0,REG,,401772811,9.0,20.0
2025,3,BUF,MIA,10.0,REG,,401772937,31.0,21.0
2025,3,CLE,GB,3.0,REG,,401772842,13.0,10.0
2025,3,TEN,IND,-21.0,REG,,401772733,20.0,41.0
2025,3,MIN,CIN,38.0,REG,,401772731,48.0,10.0
2025,3,NE,PIT,-7.0,REG,,401772732,14.0,21.0
2025,3,PHI,LAR,7.0,REG,,401772839,33.0,26.0
2025,3,TB,NYJ,2.0,REG,,401772840,29.0,27.0
2025,3,WSH,LV,17.0,REG,,401772841,41.0,24.0
2025,3,CAR,ATL,30.0,REG,,401772838,30.0,0.0
2025,3,JAX,HOU,7.0,REG,,401772734,17.0,10.0
2025,3,LAC,DEN,3.0,REG,,401772735,23.0,20.0
2025,3,SEA,NO,31.0,REG,,401772736,44.0,13.0
2025,3,CHI,DAL,17.0,REG,,401772844,31.0,14.0
2025,3,SF,ARI,1.0,REG,,401772843,16.0,15.0
2025,3,NYG,KC,-13.0,REG,,401772920,9.0,22.0
2025,3,BAL,DET,-8.0,REG,,401772812,30.0,38.0
2025,4,ARI,SEA,-3.0,REG,,401772938,20.0,23.0
2025,4,PIT,MIN,3.0,REG,,401772632,24.0,21.0
2025,4,ATL,WSH,7.0,REG,,401772739,34.0,27.0
2025,4,BUF,NO,12.0,REG,,401772740,31.0,19.0
2025,4,DET,CLE,24.0,REG,,401772846,34.0,10.0
2025,4,NE,CAR,29.0,REG,,401772847,42.0,13.0
2025,4,NYG,LAC,3.0,REG,,401772737,21.0,18.0
2025,4,TB,PHI,-6.0,REG,,401772845,25.0,31.0
2025,4,HOU,TEN,26.0,REG,,401772738,26.0,0.0
2025,4,LAR,IND,7.0,REG,,401772849,27.0,20.0
2025,4,SF,JAX,-5.0,REG,,401772848,21.0,26.0
2025,4,KC,BAL,17.0,REG,,401772741,37.0,20.0
2025,4,LV,CHI,-1.0,REG,,401772742,24.0,25.0
2025,4,DAL,GB,0.0,REG,,401772921,40.0,40.0
2025,4,MIA,NYJ,6.0,REG,,401772813,27.0,21.0
2025,4,DEN,CIN,25.0,REG,,401772716,28.0,3.0
2025,5,LAR,SF,-3.0,REG,,401772939,23.0,26.0
2025,5,CLE,MIN,-4.0,REG,,401772633,17.0,21.0
2025,5,IND,LV,34.0,REG,,401772851,40.0,6.0
2025,5,NO,NYG,12.0,REG,,401772744,26.0,14.0
2025,5,NYJ,DAL,-15.0,REG,,401772850,22.0,37.0
2025,5,PHI,DEN,-4.0,REG,,401772745,17.0,21.0
2025,5,CAR,MIA,3.0,REG,,401772852,27.0,24.0
2025,5,BAL,HOU,-34.0,REG,,401772743,10.0,44.0
2025,5,ARI,TEN,-1.0,REG,,401772747,21.0,22.0
2025,5,SEA,TB,-3.0,REG,,401772746,35.0,38.0
2025,5,CIN,DET,-13.0,REG,,401772854,24.0,37.0
2025,5,LAC,WSH,-17.0,REG,,401772853,10.0,27.0
2025,5,BUF,NE,-3.0,REG,,401772922,20.0,23.0
2025,5,JAX,KC,3.0,REG,,401772814,31.0,28.0
2025,6,NYG,PHI,17.0,REG,,401772940,34.0,17.0
2025,6,NYJ,DEN,-2.0,REG,,401772634,11.0,13.0
2025,6,IND,ARI,4.0,REG,,401772856,31.0,27.0
2025,6,MIA,LAC,-2.0,REG,,401772750,27.0,29.0
2025,6,NO,NE,-6.0,REG,,401772751,19.0,25.0
2025,6,PIT,CLE,14.0,REG,,401772748,23.0,9.0
2025,6,CAR,DAL,3.0,REG,,401772858,30.0,27.0
2025,6,JAX,SEA,-8.0,REG,,401772857,12.0,20.0
2025,6,BAL,LAR,-14.0,REG,,401772855,3.0,17.0
2025,6,LV,TEN,10.0,REG,,401772859,20.0,10.0
2025,6,GB,CIN,9.0,REG,,401772752,27.0,18.0
2025,6,TB,SF,11.0,REG,,401772749,30.0,19.0
2025,6,KC,DET,13.0,REG,,401772923,30.0,17.0
2025,6,ATL,BUF,10.0,REG,,401772815,24.0,14.0
2025,6,WSH,CHI,-1.0,REG,,401772717,24.0,25.0
2025,7,CIN,PIT,2.0,REG,,401772941,33.0,31.0
2025,7,JAX,LAR,-28.0,REG,,401772635,7.0,35.0
2025,7,CHI,NO,12.0,REG,,401772861,26.0,14.0
2025,7,CLE,MIA,25.0,REG,,401772754,31.0,6.0
2025,7,TEN,NE,-18.0,REG,,401772755,13.0,31.0
2025,7,KC,LV,31.0,REG,,401772753,31.0,0.0
2025,7,MIN,PHI,-6.0,REG,,401772862,22.0,28.0
2025,7,NYJ,CAR,-7.0,REG,,401772860,6.0,13.0
2025,7,DEN,NYG,1.0,REG,,401772757,33.0,32.0
2025,7,LAC,IND,-14.0,REG,,401772756,24.0,38.0
2025,7,DAL,WSH,22.0,REG,,401772864,44.0,22.0
2025,7,ARI,GB,-4.0,REG,,401772863,23.0,27.0
2025,7,SF,ATL,10.0,REG,,401772924,20.0,10.0
2025,7,DET,TB,15.0,REG,,401772816,24.0,9.0
2025,7,SEA,HOU,8.0,REG,,401772826,27.0,19.0
2025,8,LAC,MIN,27.0,REG,,401772942,37.0,10.0
2025,8,ATL,MIA,-24.0,REG,,401772760,10.0,34.0
2025,8,CIN,NYJ,-1.0,REG,,401772758,38.0,39.0
2025,8,NE,CLE,19.0,REG,,401772868,32.0,13.0
2025,8,PHI,NYG,18.0,REG,,401772867,38.0,20.0
2025,8,CAR,BUF,-31.0,REG,,401772865,9.0,40.0
2025,8,BAL,CHI,14.0,REG,,401772759,30.0,16.0
2025,8,HOU,SF,11.0,REG,,401772866,26.0,15.0
2025,8,NO,TB,-20.0,REG,,401772869,3.0,23.0
2025,8,DEN,DAL,20.0,REG,,401772762,44.0,24.0
2025,8,IND,TEN,24.0,REG,,401772761,38.0,14.0
2025,8,PIT,GB,-10.0,REG,,401772925,25.0,35.0
2025,8,KC,WSH,21.0,REG,,401772817,28.0,7.0
2025,9,MIA,BAL,-22.0,REG,,401772943,6.0,28.0
2025,9,CIN,CHI,-5.0,REG,,401772765,42.0,47.0
2025,9,DET,MIN,-3.0,REG,,401772871,24.0,27.0
2025,9,GB,CAR,-3.0,REG,,401772872,13.0,16.0
2025,9,TEN,LAC,-7.0,REG,,401772764,20.0,27.0
2025,9,NE,ATL,1.0,REG,,401772763,24.0,23.0
2025,9,NYG,SF,-10.0,REG,,401772767,24.0,34.0
2025,9,PIT,IND,7.0,REG,,401772766,27.0,20.0
2025,9,HOU,DEN,-3.0,REG,,401772870,15.0,18.0
2025,9,LV,JAX,-1.0,REG,,401772873,29.0,30.0
2025,9,LAR,NO,24.0,REG,,401772874,34.0,10.0
2025,9,BUF,KC,7.0,REG,,401772768,28.0,21.0
2025,9,WSH,SEA,-24.0,REG,,401772926,14.0,38.0
2025,9,DAL,ARI,-10.0,REG,,401772818,17.0,27.0
2025,10,DEN,LV,3.0,REG,,401772944,10.0,7.0
2025,10,IND,ATL,6.0,REG,,401772636,31.0,25.0
2025,10,CHI,NYG,4.0,REG,,401772875,24.0,20.0
2025,10,MIA,BUF,17.0,REG,,401772771,30.0,13.0
2025,10,MIN,BAL,-8.0,REG,,401772876,19.0,27.0
2025,10,NYJ,CLE,7.0,REG,,401772769,27.0,20.0
2025,10,TB,NE,-5.0,REG,,401772772,23.0,28.0
2025,10,CAR,NO,-10.0,REG,,401772877,7.0,17.0
2025,10,HOU,JAX,7.0,REG,,401772770,36.0,29.0
2025,10,SEA,ARI,22.0,REG,,401772773,44.0,22.0
2025,10,SF,LAR,-16.0,REG,,401772879,26.0,42.0
2025,10,WSH,DET,-22.0,REG,,401772878,22.0,44.0
2025,10,LAC,PIT,15.0,REG,,401772927,25.0,10.0
2025,10,GB,PHI,-3.0,REG,,401772630,7.0,10.0
2025,11,NE,NYJ,13.0,REG,,401772945,27.0,14.0
2025,11,MIA,WSH,3.0,REG,,401772631,16.0,13.0
2025,11,ATL,CAR,-3.0,REG,,401772882,27.0,30.0
2025,11,BUF,TB,12.0,REG,,401772776,44.0,32.0
2025,11,TEN,HOU,-3.0,REG,,401772881,13.0,16.0
2025,11,MIN,CHI,-2.0,REG,,401772880,17.0,19.0
2025,11,NYG,GB,-7.0,REG,,401772883,20.0,27.0
2025,11,PIT,CIN,22.0,REG,,401772774,34.0,12.0
2025,11,JAX,LAC,29.0,REG,,401772775,35.0,6.0
2025,11,LAR,SEA,2.0,REG,,401772884,21.0,19.0
2025,11,ARI,SF,-19.0,REG,,401772885,22.0,41.0
2025,11,CLE,BAL,-7.0,REG,,401772777,16.0,23.0
2025,11,DEN,KC,3.0,REG,,401772778,22.0,19.0
2025,11,PHI,DET,7.0,REG,,401772928,16.0,9.0
2025,11,LV,DAL,-17.0,REG,,401772819,16.0,33.0
2025,12,HOU,BUF,4.0,REG,,401772946,23.0,19.0
2025,12,CHI,PIT,3.0,REG,,401772780,31.0,28.0
2025,12,CIN,NE,-6.0,REG,,401772781,20.0,26.0
2025,12,DET,NYG,7.0,REG,,401772888,34.0,27.0
2025,12,GB,MIN,17.0,REG,,401772887,23.0,6.0
2025,12,TEN,SEA,-6.0,REG,,401772886,24.0,30.0
2025,12,KC,IND,3.0,REG,,401772779,23.0,20.0
2025,12,BAL,NYJ,13.0,REG,,401772782,23.0,10.0
2025,12,LV,CLE,-14.0,REG,,401772784,10.0,24.0
2025,12,ARI,JAX,-3.0,REG,,401772783,24.0,27.0
2025,12,DAL,PHI,3.0,REG,,401772890,24.0,21.0
2025,12,NO,ATL,-14.0,REG,,401772889,10.0,24.0
2025,12,LAR,TB,27.0,REG,,401772929,34.0,7.0
2025,12,SF,CAR,11.0,REG,,401772820,20.0,9.0
2025,13,DET,GB,-7.0,REG,,401772891,24.0,31.0
2025,13,DAL,KC,3.0,REG,,401772694,31.0,28.0
2025,13,BAL,CIN,-18.0,REG,,401772930,14.0,32.0
2025,13,PHI,CHI,-9.0,REG,,401772621,15.0,24.0
2025,13,CLE,SF,-18.0,REG,,401772785,8.0,26.0
2025,13,TEN,JAX,-22.0,REG,,401772786,3.0,25.0
2025,13,IND,HOU,-4.0,REG,,401772787,16.0,20.0
2025,13,MIA,NO,4.0,REG,,401772892,21.0,17.0
2025,13,NYJ,ATL,3.0,REG,,401772893,27.0,24.0
2025,13,TB,ARI,3.0,REG,,401772895,20.0,17.0
2025,13,CAR,LAR,3.0,REG,,401772894,31.0,28.0
2025,13,SEA,MIN,26.0,REG,,401772896,26.0,0.0
2025,13,PIT,BUF,-19.0,REG,,401772789,7.0,26.0
2025,13,LAC,LV,17.0,REG,,401772788,31.0,14.0
2025,13,WSH,DEN,-1.0,REG,,401772931,26.0,27.0
2025,13,NE,NYG,18.0,REG,,401772821,33.0,15.0
